"Name","Device Time Total (ms)","CPU Time Total (ms)","Self Device Time Total (ms)","Self CPU Time Total (ms)","Calls","Input Shapes","Device Memory Usage (MB)","Self Device Memory Usage (MB)","CPU Memory Usage (MB)","Self CPU Memory Usage (MB)"
"ProfilerStep*","10695.335694000036","22748.647562000002","0","5336.484109000214","10","","0","-401023.3046875","0.000003814697265625","-0.002292633056640625"
"enumerate(DataLoader)#_MultiProcessingDataLoaderIter.__next__","0","29.43798599999736","0","29.403869999997205","21","","0","0","0","0"
"cudaPointerGetAttributes","0","0.3778330000033711","0","0.3727080000033711","56","","147.03125","147.03125","0","0"
"aten::to","167.48718800000066","183.53852700002136","0","9.047694000027095","830","","5042.3935546875","0","0.0002288818359375","0"
"aten::_to_copy","167.48718800000066","174.49083299999427","0","1.9652410000128775","140","","5042.3935546875","0","0.0002288818359375","0"
"aten::empty_strided","0","29.963282999927035","0","24.835628999944415","600","","11792.3984375","11792.3984375","0.0002288818359375","0.0002288818359375"
"aten::copy_","1087.3379500000328","393.72433300009084","1087.3379500000328","22.541361000098895","1831","","0","0","0","0"
"cudaMemcpyAsync","0","203.4326089999968","0","203.4326089999968","1624","","0","0","0","0"
"ProfilerStep*","24048.040838000004","0","24048.040838000004","0","20","","0","0","0","0"
"Memcpy HtoD (Pinned -> Device)","144.05644000000285","0","144.05644000000285","0","50","","0","0","0","0"
"cudaStreamSynchronize","0","14815.803821000003","0","14815.276150000007","104","","0","0","0","0"
"cudaDeviceSynchronize","0","915.2937820000005","0","915.1844560000037","47","","0","0","0","0"
"aten::view","0","47.811142999964446","0","47.80279799996564","10690","","0","0","0","0"
"aten::arange","0.10957399999190784","4.226810999992707","0.05478699999595392","0.9328359999977857","60","","1.5625","0","0","0"
"aten::empty","0","71.21864600008604","0","68.5398560000856","4132","","143512.2119140625","143512.1806640625","0.0020904541015625","0.0020904541015625"
"aten::resize_","0","0.8738519999979771","0","0.851226999998792","110","","2381.25","2381.25","0","0"
"cudaLaunchKernel","0","251.2780289999251","0","251.2465729999264","9420","","0","0","0","0"
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)","0.05478699999595392","0","0.05478699999595392","0","30","","0","0","0","0"
"aten::unsqueeze","0","0.30743000000281606","0","0.24251400000788637","30","","0","0","0","0"
"aten::as_strided","0","52.10415900008519","0","52.09647900008549","8680","","0","0","0","0"
"aten::embedding","3.740308000003265","4.0902510000034","0","0.7568370000069553","40","","540","0","0","0"
"aten::reshape","0","8.190675000037794","0","3.8166819999997417","1540","","0","0","0","0"
"aten::index_select","3.740308000003265","2.952635999999171","3.740308000003265","1.2989280000108139","40","","540","-3","0","0"
"void at::native::(anonymous namespace)::indexSelectLargeIndex<float, long, unsigned int, 2, 2, -2, true>(at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, unsigned int, long)","3.740308000003265","0","3.740308000003265","0","40","","0","0","0","0"
"aten::add","666.6866080000017","42.493405999979686","666.6866080000017","31.423805999960965","1000","","59552.373046875","59552.373046875","0.00003814697265625","0"
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})","1.7493349999958936","0","1.7493349999958936","0","20","","0","0","0","0"
"aten::dropout","33.771972000006585","187.53395499998481","0","1.3930119999904418","500","","6750","0","0","0"
"aten::layer_norm","60.457009999990795","93.25188199996704","0","2.969255999973151","500","","12015.625","-15.625","0","0"
"aten::native_layer_norm","60.457009999990795","90.27743999999389","60.457009999990795","28.072241000008965","500","","12031.25","-0.03125","0","0"
"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)","60.457009999990795","0","60.457009999990795","0","500","","0","0","0","0"
"aten::addmm","2314.144515000009","108.50853400005313","2314.144515000009","71.60149300006827","960","","51840","51792","0","0"
"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags","0","4.189469999990543","0","4.189469999990543","1240","","0","0","0","0"
"cudaFuncSetAttribute","0","498.01641500000557","0","498.01641500000557","740","","0","0","0","0"
"void cutlass::Kernel<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(cutlass_80_simt_sgemm_256x128_8x4_nn_align1::Params)","1877.5719629999903","0","1877.5719629999903","0","490","","0","0","0","0"
"aten::split","0","34.53701700000062","0","3.9935780000061785","240","","0","0","0","0"
"aten::narrow","0","62.95024999993533","0","14.05758699996854","3900","","0","0","0","0"
"aten::slice","0","49.65216099997209","0","21.65716299993624","3980","","0","0","0","0"
"aten::permute","0","7.807792999963398","0","6.504701999980401","1080","","0","0","0","0"
"aten::scaled_dot_product_attention","593.6016770000194","51.94077200000636","0","4.987522000016381","240","","5805","0","0.0018310546875","-0.0018310546875"
"aten::_scaled_dot_product_efficient_attention","593.6016770000194","46.95016299998992","0","5.643794000010268","240","","5805","0","0.003662109375","0"
"aten::transpose","0","35.87816299996436","0","13.360775999892185","3420","","0","0","0","0"
"aten::_efficient_attention_forward","593.6016770000194","36.36401600001098","593.6016770000194","24.508735000026693","240","","5805","0","0.003662109375","0.00000762939453125"
"cudaStreamIsCapturing","0","1.8131699999917401","0","1.8131699999917401","1153","","0","0","0","0"
"cudaMemsetAsync","0","12.371636000028966","0","12.371636000028966","1700","","0","0","0","0"
"cudaOccupancyMaxActiveBlocksPerMultiprocessor","0","1.618440000058863","0","1.618440000058863","720","","0","0","0","0"
"aten::mul","1819.115936999954","82.51068999993072","1819.115936999954","47.682877999935954","1960","","175680.009765625","175584.009765625","0.0000762939453125","0"
"aten::pow","310.5449160000121","15.446144000004445","310.5449160000121","9.62679500003551","360","","34560","34464","0","0"
"aten::result_type","0","0.22703399997858834","0","0.22703399997858834","360","","0","0","0","0"
"aten::tanh","207.1598690000109","6.9671459999996985","207.1598690000109","4.717500999997419","240","","23040","23040","0","0"
"fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<float, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)","593.6016770000194","0","593.6016770000194","0","240","","0","0","0","0"
"Memset (Device)","2.309745000002442","0","2.309745000002442","0","1700","","0","0","0","0"
"ampere_sgemm_128x64_nn","207.88242300000326","0","207.88242300000326","0","240","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)","815.7085060000223","0","815.7085060000223","0","1210","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 2>)","1015.9050669999632","0","1015.9050669999632","0","1220","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, at::detail::Array<char*, 2>)","207.16265099999862","0","207.16265099999862","0","240","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::tanh_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::tanh_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)","207.1598690000109","0","207.1598690000109","0","240","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char*, 2>)","206.9156500000007","0","206.9156500000007","0","240","","0","0","0","0"
"cudaEventQuery","0","1.3271549999768504","0","1.3262119999768802","292","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3>)","803.2108699999908","0","803.2108699999908","0","720","","0","0","0","0"
"void cutlass::Kernel<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(cutlass_80_simt_sgemm_128x64_8x5_nn_align1::Params)","801.1573610000033","0","801.1573610000033","0","240","","0","0","0","0"
"aten::linear","1707.035390999998","2.5944219999974667","0","0.1312489999970494","20","","31410.625","0","0","0"
"aten::t","0","10.164478000003568","0","3.9925390000018743","1020","","0","0","0","0"
"aten::matmul","1707.035390999998","2.1769609999974273","0","0.3537229999974079","20","","31410.625","0","0","0"
"aten::mm","5160.39940800005","64.83842700003399","5160.39940800005","44.86235199995795","1000","","56612.998046875","56612.998046875","0","0"
"aten::_unsafe_view","0","0.09393299999801093","0","0.09393299999801093","20","","0","0","0","0"
"aten::contiguous","290.5674889999966","7.769619999977076","0","0.3534149999840083","160","","31426.201171875","0","0","0"
"aten::clone","290.5674889999966","7.4162049999930675","0","0.9929739999467565","160","","31426.201171875","0","0","0"
"aten::empty_like","0","35.83029900000751","0","4.020199000046378","865","","43577.4560546875","0","0","0"
